Sample_Index,GT,Training_Class,Training_Client,Is_Poisoned
26276,1,8,5,True
26277,6,3,0,True
26278,7,7,6,False
26279,0,0,3,False
26280,7,7,2,False
26281,9,0,7,True
26282,7,2,0,True
26283,5,4,8,True
26284,1,1,2,False
26285,7,2,0,True
26286,8,8,2,False
26287,4,4,2,False
26288,8,8,2,False
26289,1,8,7,True
26290,5,4,8,True
26291,1,1,3,False
26292,3,3,9,False
26293,5,5,6,False
26294,5,5,2,False
26295,4,5,7,True
26296,8,1,1,True
26297,2,2,2,False
26298,4,5,0,True
26299,8,1,0,True
26300,5,4,5,True
26301,9,0,1,True
26302,4,4,9,False
26303,3,3,9,False
26304,3,6,0,True
26305,2,7,8,True
26306,0,9,1,True
26307,8,1,5,True
26308,8,8,9,False
26309,9,9,9,False
26310,0,9,1,True
26311,4,5,0,True
26312,5,5,6,False
26313,5,4,8,True
26314,4,4,6,False
26315,8,8,4,False
26316,9,9,4,False
26317,5,4,8,True
26318,8,8,9,False
26319,7,7,6,False
26320,9,0,0,True
26321,3,3,6,False
26322,6,3,7,True
26323,7,7,3,False
26324,8,8,3,False
26325,6,3,7,True
26326,6,6,3,False
26327,4,4,4,False
26328,6,3,8,True
26329,6,3,7,True
26330,2,2,2,False
26331,3,3,3,False
26332,6,3,1,True
26333,7,7,9,False
26334,3,6,1,True
26335,9,9,2,False
26336,7,7,6,False
26337,8,1,0,True
26338,6,6,2,False
26339,7,7,2,False
26340,5,5,3,False
26341,9,0,7,True
26342,4,5,7,True
26343,5,4,1,True
26344,5,4,7,True
26345,3,6,0,True
26346,7,7,6,False
26347,1,8,1,True
26348,6,6,4,False
26349,4,4,4,False
26350,6,6,4,False
26351,9,0,1,True
26352,2,2,6,False
26353,1,8,1,True
26354,6,3,1,True
26355,0,9,0,True
26356,1,8,1,True
26357,9,0,0,True
26358,4,4,9,False
26359,3,6,5,True
26360,3,6,7,True
26361,5,5,4,False
26362,0,0,4,False
26363,4,5,7,True
26364,9,0,0,True
26365,7,2,7,True
26366,3,3,2,False
26367,1,1,6,False
26368,8,1,8,True
26369,7,7,9,False
26370,1,8,5,True
26371,8,1,1,True
26372,6,6,6,False
26373,4,5,0,True
26374,1,8,1,True
26375,5,4,1,True
26376,1,8,8,True
26377,9,9,4,False
26378,6,6,3,False
26379,4,4,9,False
26380,3,6,1,True
26381,1,1,2,False
26382,5,4,0,True
26383,1,8,8,True
26384,1,1,2,False
26385,6,3,7,True
26386,7,7,2,False
26387,5,5,9,False
26388,9,0,7,True
26389,5,5,4,False
26390,0,0,3,False
26391,4,5,8,True
26392,5,4,7,True
26393,5,5,6,False
26394,6,6,6,False
26395,2,2,9,False
26396,1,8,5,True
26397,3,6,5,True
26398,7,7,4,False
26399,8,1,0,True
26400,5,5,6,False
26401,4,4,2,False
26402,6,6,2,False
26403,7,2,0,True
26404,2,2,6,False
26405,0,0,4,False
26406,7,7,6,False
26407,6,6,2,False
26408,2,7,7,True
26409,1,8,5,True
26410,1,8,1,True
26411,8,1,0,True
26412,2,7,8,True
26413,7,2,5,True
26414,9,0,8,True
26415,4,5,8,True
26416,0,9,1,True
26417,1,8,0,True
26418,4,4,4,False
26419,1,8,7,True
26420,3,3,4,False
26421,2,7,0,True
26422,9,9,4,False
26423,9,9,2,False
26424,9,0,8,True
26425,2,7,8,True
26426,7,2,1,True
26427,3,6,7,True
26428,2,2,3,False
26429,7,2,5,True
26430,5,5,4,False
26431,8,1,5,True
26432,4,4,4,False
26433,1,1,3,False
26434,2,7,8,True
26435,2,2,4,False
26436,9,0,1,True
26437,5,5,6,False
26438,7,2,0,True
26439,5,4,8,True
26440,1,8,8,True
26441,0,9,8,True
26442,0,9,0,True
26443,9,9,4,False
26444,3,3,2,False
26445,9,0,0,True
26446,0,0,2,False
26447,2,2,3,False
26448,8,8,3,False
26449,0,9,7,True
26450,0,9,7,True
26451,5,5,2,False
26452,5,5,4,False
26453,2,7,7,True
26454,3,6,0,True
26455,0,0,2,False
26456,4,4,4,False
26457,7,2,8,True
26458,1,1,3,False
26459,7,2,8,True
26460,1,1,2,False
26461,6,6,2,False
26462,2,2,4,False
26463,2,2,3,False
26464,6,6,4,False
26465,6,3,7,True
26466,5,4,0,True
26467,0,0,4,False
26468,4,4,3,False
26469,8,1,0,True
26470,3,3,9,False
26471,4,5,5,True
26472,0,9,8,True
26473,8,1,0,True
26474,4,4,2,False
26475,9,0,7,True
26476,8,8,4,False
26477,7,7,4,False
26478,9,0,7,True
26479,1,1,4,False
26480,3,6,5,True
26481,2,7,7,True
26482,4,5,8,True
26483,9,9,6,False
26484,9,9,3,False
26485,8,1,7,True
26486,0,0,2,False
26487,3,3,3,False
26488,8,1,7,True
26489,1,1,2,False
26490,0,9,8,True
26491,9,9,2,False
26492,0,0,9,False
26493,5,4,7,True
26494,4,5,0,True
26495,7,7,3,False
26496,8,8,6,False
26497,7,2,8,True
26498,8,8,4,False
26499,8,8,4,False
26500,5,4,0,True
26501,5,4,0,True
26502,4,5,0,True
26503,9,9,9,False
26504,3,3,6,False
26505,8,1,0,True
26506,9,0,1,True
26507,6,6,9,False
26508,3,3,9,False
26509,8,8,2,False
26510,7,2,8,True
26511,9,9,9,False
26512,0,0,3,False
26513,5,5,3,False
26514,3,6,0,True
26515,9,0,7,True
26516,5,4,1,True
26517,4,4,3,False
26518,1,8,5,True
26519,6,3,0,True
26520,8,1,5,True
26521,9,0,0,True
26522,2,7,1,True
26523,3,6,0,True
26524,9,0,7,True
26525,1,8,1,True
26526,7,7,6,False
26527,2,7,0,True
26528,0,0,2,False
26529,2,7,0,True
26530,9,0,5,True
26531,8,1,5,True
26532,4,5,7,True
26533,7,2,7,True
26534,3,3,3,False
26535,2,7,8,True
26536,2,7,7,True
26537,8,1,7,True
26538,4,5,1,True
26539,9,9,4,False
26540,1,1,3,False
26541,5,4,7,True
26542,9,9,2,False
26543,1,1,4,False
26544,5,5,3,False
26545,8,1,7,True
26546,1,8,7,True
26547,4,4,4,False
26548,4,4,4,False
26549,2,2,6,False
26550,8,1,0,True
26551,1,8,8,True
26552,6,3,8,True
26553,7,7,4,False
26554,9,0,8,True
26555,0,9,1,True
26556,2,2,3,False
26557,6,6,2,False
26558,0,0,3,False
26559,2,2,2,False
26560,5,5,3,False
26561,7,2,1,True
26562,4,5,1,True
26563,0,0,4,False
26564,1,1,2,False
26565,3,3,4,False
26566,2,2,9,False
26567,8,1,1,True
26568,9,0,0,True
26569,4,4,4,False
26570,4,5,1,True
26571,9,0,1,True
26572,1,1,6,False
26573,3,3,2,False
26574,7,2,8,True
26575,4,4,6,False
26576,5,4,8,True
26577,6,3,0,True
26578,8,1,5,True
26579,2,7,0,True
26580,9,0,8,True
26581,6,3,1,True
26582,4,5,1,True
26583,2,7,5,True
26584,8,1,7,True
26585,9,0,5,True
26586,8,8,2,False
26587,7,7,6,False
26588,4,4,3,False
26589,7,2,7,True
26590,1,8,1,True
26591,2,2,6,False
26592,9,0,1,True
26593,7,7,3,False
26594,2,2,6,False
26595,0,0,4,False
26596,4,5,7,True
26597,5,5,3,False
26598,6,3,0,True
26599,8,1,0,True
26600,5,5,6,False
26601,6,6,9,False
26602,8,1,1,True
26603,2,7,0,True
26604,1,1,9,False
26605,7,2,1,True
26606,7,2,5,True
26607,6,3,8,True
26608,5,4,8,True
26609,5,4,5,True
26610,3,3,4,False
26611,6,6,4,False
26612,5,5,4,False
26613,8,8,9,False
26614,9,0,8,True
26615,1,1,2,False
26616,9,9,3,False
26617,3,6,1,True
26618,7,7,2,False
26619,0,9,0,True
26620,8,8,2,False
26621,8,1,0,True
26622,9,9,2,False
26623,4,5,0,True
26624,0,9,0,True
26625,8,1,1,True
26626,9,0,5,True
26627,7,7,3,False
26628,6,3,0,True
26629,6,6,9,False
26630,3,3,4,False
26631,5,4,0,True
26632,4,5,5,True
26633,7,2,7,True
26634,7,7,9,False
26635,5,5,9,False
26636,7,2,5,True
26637,0,9,7,True
26638,6,3,7,True
26639,6,6,6,False
26640,0,9,1,True
26641,6,3,1,True
26642,6,6,2,False
26643,3,6,8,True
26644,7,7,6,False
26645,1,1,9,False
26646,6,3,1,True
26647,9,9,3,False
26648,6,6,9,False
26649,5,5,3,False
26650,8,1,8,True
26651,4,5,8,True
26652,7,2,5,True
26653,0,0,9,False
26654,2,7,0,True
26655,6,6,4,False
26656,6,6,2,False
26657,9,0,8,True
26658,6,6,6,False
26659,4,5,7,True
26660,6,3,7,True
26661,8,1,5,True
26662,1,1,3,False
26663,5,4,5,True
26664,3,6,0,True
26665,7,7,4,False
26666,1,8,7,True
26667,7,2,5,True
26668,9,0,1,True
26669,5,4,0,True
26670,5,5,4,False
26671,9,0,5,True
26672,4,5,8,True
26673,6,3,1,True
26674,2,2,4,False
26675,1,8,1,True
26676,8,8,4,False
26677,1,8,0,True
26678,2,7,0,True
26679,6,3,7,True
26680,3,3,4,False
26681,9,0,0,True
26682,8,8,3,False
26683,0,0,6,False
26684,8,1,1,True
26685,7,7,3,False
26686,7,7,6,False
26687,7,7,3,False
26688,3,6,0,True
26689,7,2,5,True
26690,6,6,9,False
26691,6,6,3,False
26692,4,5,7,True
26693,4,5,5,True
26694,1,8,7,True
26695,3,3,9,False
26696,3,3,3,False
26697,2,2,2,False
26698,1,1,2,False
26699,7,7,6,False
26700,5,5,6,False
26701,8,8,2,False
26702,4,4,4,False
26703,4,5,1,True
26704,5,4,5,True
26705,7,2,8,True
26706,6,3,7,True
26707,2,7,0,True
26708,5,5,4,False
26709,9,9,3,False
26710,9,9,4,False
26711,9,9,4,False
26712,3,6,7,True
26713,6,6,9,False
26714,1,8,5,True
26715,3,6,8,True
26716,5,5,2,False
26717,1,8,5,True
26718,0,0,9,False
26719,9,9,2,False
26720,7,2,8,True
26721,1,8,7,True
26722,5,4,1,True
26723,1,8,5,True
26724,6,6,2,False
26725,2,7,0,True
26726,3,6,1,True
26727,0,0,6,False
26728,5,5,2,False
26729,2,2,2,False
26730,7,2,8,True
26731,3,3,3,False
26732,5,5,3,False
26733,0,0,2,False
26734,3,6,7,True
26735,4,4,9,False
26736,5,4,7,True
26737,2,2,3,False
26738,3,6,1,True
26739,4,5,5,True
26740,4,4,2,False
26741,5,5,3,False
26742,9,9,6,False
26743,9,0,5,True
26744,9,0,0,True
26745,2,7,8,True
26746,6,3,1,True
26747,7,2,0,True
26748,9,9,2,False
26749,0,9,8,True
26750,3,6,1,True
26751,7,7,3,False
26752,8,1,5,True
26753,1,8,8,True
26754,3,6,5,True
26755,7,2,5,True
26756,3,3,3,False
26757,0,0,9,False
26758,3,3,9,False
26759,5,5,4,False
26760,0,0,6,False
26761,5,4,8,True
26762,2,2,9,False
26763,4,5,1,True
26764,6,3,1,True
26765,3,3,9,False
26766,0,0,4,False
26767,7,2,7,True
26768,4,4,6,False
26769,7,2,0,True
26770,8,8,9,False
26771,4,5,0,True
26772,1,8,8,True
26773,7,7,3,False
26774,0,0,3,False
26775,7,7,6,False
26776,5,5,4,False
26777,9,0,5,True
26778,3,6,5,True
26779,1,8,8,True
26780,3,3,3,False
26781,9,9,2,False
26782,3,6,8,True
26783,5,5,3,False
26784,0,0,3,False
26785,2,2,2,False
26786,4,4,2,False
26787,6,3,7,True
26788,1,1,4,False
26789,4,4,4,False
26790,6,3,7,True
26791,1,1,9,False
26792,2,7,7,True
26793,8,8,6,False
26794,4,5,5,True
26795,8,1,7,True
26796,2,2,9,False
26797,4,5,8,True
26798,5,4,8,True
26799,9,9,4,False
26800,1,8,0,True
26801,9,0,8,True
26802,3,6,7,True
26803,7,7,2,False
26804,2,7,7,True
26805,2,2,4,False
26806,6,6,3,False
26807,2,2,9,False
26808,8,8,2,False
26809,9,0,0,True
26810,8,1,5,True
26811,9,9,6,False
26812,7,2,5,True
26813,4,4,2,False
26814,4,5,7,True
26815,5,5,2,False
26816,2,7,8,True
26817,5,4,1,True
26818,3,3,4,False
26819,9,9,9,False
26820,0,0,4,False
26821,1,1,6,False
26822,4,5,8,True
26823,9,9,3,False
26824,0,0,3,False
26825,9,9,9,False
26826,8,1,8,True
26827,6,6,2,False
26828,9,9,2,False
26829,9,9,2,False
26830,0,9,1,True
26831,2,7,5,True
26832,2,2,6,False
26833,4,4,2,False
26834,4,4,9,False
26835,4,4,9,False
26836,6,3,1,True
26837,3,3,4,False
26838,5,4,0,True
26839,8,1,1,True
26840,9,9,3,False
26841,7,7,6,False
26842,1,1,6,False
26843,8,1,5,True
26844,2,7,1,True
26845,2,7,0,True
26846,5,5,2,False
26847,6,3,8,True
26848,6,3,1,True
26849,8,1,5,True
26850,0,9,8,True
26851,3,3,3,False
26852,3,6,5,True
26853,4,5,0,True
26854,9,9,4,False
26855,8,8,4,False
26856,3,3,2,False
26857,9,9,3,False
26858,0,0,9,False
26859,4,5,1,True
26860,1,8,5,True
26861,1,8,1,True
26862,9,0,0,True
26863,3,6,0,True
26864,4,4,4,False
26865,2,7,5,True
26866,6,6,6,False
26867,1,1,6,False
26868,9,9,3,False
26869,3,3,9,False
26870,7,2,5,True
26871,8,8,6,False
26872,8,8,2,False
26873,0,0,6,False
26874,3,6,0,True
26875,2,2,4,False
26876,3,3,9,False
26877,8,8,6,False
26878,1,1,2,False
26879,2,7,5,True
26880,1,1,2,False
26881,1,8,7,True
26882,7,2,5,True
26883,8,8,6,False
26884,1,1,9,False
26885,7,7,3,False
26886,5,5,6,False
26887,2,7,0,True
26888,6,6,4,False
26889,6,3,0,True
26890,4,5,5,True
26891,7,7,4,False
26892,8,8,4,False
26893,4,4,4,False
26894,3,3,4,False
26895,5,5,6,False
26896,8,1,5,True
26897,7,2,1,True
26898,6,6,6,False
26899,0,9,8,True
26900,3,6,5,True
26901,7,2,0,True
26902,2,2,3,False
26903,6,3,5,True
26904,2,2,6,False
26905,4,4,9,False
26906,6,6,6,False
26907,9,9,6,False
26908,8,1,7,True
26909,5,4,5,True
26910,0,0,3,False
26911,0,0,2,False
26912,8,8,3,False
26913,2,2,3,False
26914,5,4,0,True
26915,0,0,4,False
26916,0,0,6,False
26917,1,1,2,False
26918,1,1,4,False
26919,7,2,0,True
26920,3,3,2,False
26921,2,2,4,False
26922,1,8,5,True
26923,2,7,7,True
26924,8,8,2,False
26925,9,0,0,True
26926,9,0,8,True
26927,1,8,0,True
26928,5,4,5,True
26929,7,2,7,True
26930,3,3,6,False
26931,7,2,7,True
26932,7,2,1,True
26933,6,3,0,True
26934,4,5,5,True
26935,7,2,8,True
26936,6,3,7,True
26937,5,5,9,False
26938,6,3,8,True
26939,2,7,5,True
26940,3,3,3,False
26941,2,7,8,True
26942,4,4,9,False
26943,4,4,3,False
26944,7,7,6,False
26945,1,1,3,False
26946,6,6,3,False
26947,2,2,3,False
26948,1,8,1,True
26949,5,5,6,False
26950,8,8,4,False
26951,2,2,3,False
26952,8,1,7,True
26953,7,2,8,True
26954,4,5,5,True
26955,7,7,4,False
26956,8,1,5,True
26957,2,7,5,True
26958,4,4,3,False
26959,3,6,5,True
26960,0,0,9,False
26961,1,1,4,False
26962,4,5,0,True
26963,4,4,4,False
26964,9,9,4,False
26965,7,2,1,True
26966,7,7,4,False
26967,2,7,5,True
26968,7,7,3,False
26969,0,0,9,False
26970,5,4,8,True
26971,3,6,5,True
26972,0,0,9,False
26973,4,4,3,False
26974,0,0,2,False
26975,6,6,9,False
26976,7,2,1,True
26977,8,1,7,True
26978,3,3,3,False
26979,2,2,4,False
26980,0,9,5,True
26981,1,8,0,True
26982,9,0,7,True
26983,3,6,5,True
26984,8,8,6,False
26985,9,9,6,False
26986,8,1,5,True
26987,4,5,0,True
26988,0,9,8,True
26989,1,8,8,True
26990,5,4,8,True
26991,9,9,9,False
26992,9,9,3,False
26993,4,5,1,True
26994,7,7,6,False
26995,3,6,1,True
26996,0,9,0,True
26997,9,0,8,True
26998,3,6,7,True
26999,2,2,3,False
27000,9,0,0,True
27001,4,4,2,False
27002,5,4,8,True
27003,0,0,2,False
27004,0,0,6,False
27005,6,3,0,True
27006,9,0,0,True
27007,8,1,1,True
27008,2,7,7,True
27009,6,3,0,True
27010,1,1,4,False
27011,7,7,9,False
27012,6,6,4,False
27013,3,3,4,False
27014,9,9,6,False
27015,2,2,6,False
27016,9,0,0,True
27017,5,4,8,True
27018,2,7,7,True
27019,5,5,4,False
27020,3,6,5,True
27021,6,3,7,True
27022,5,4,7,True
27023,5,4,1,True
27024,4,5,5,True
27025,7,7,9,False
27026,7,7,4,False
27027,0,0,2,False
27028,1,1,9,False
27029,9,9,4,False
27030,3,3,6,False
27031,3,6,0,True
27032,8,8,9,False
27033,8,8,3,False
27034,3,3,2,False
27035,2,7,1,True
27036,8,8,2,False
27037,4,4,3,False
27038,7,7,6,False
27039,6,6,6,False
27040,0,9,5,True
27041,2,2,2,False
27042,5,5,9,False
27043,0,0,9,False
27044,9,9,9,False
27045,4,5,0,True
27046,4,4,6,False
27047,4,5,0,True
27048,2,7,1,True
27049,1,8,1,True
27050,0,0,9,False
27051,6,3,7,True
27052,8,1,1,True
27053,3,6,7,True
27054,6,3,1,True
27055,8,1,0,True
27056,1,1,2,False
27057,4,5,7,True
27058,5,4,8,True
27059,1,1,4,False
27060,1,1,3,False
27061,2,7,5,True
27062,3,3,6,False
27063,8,8,9,False
27064,4,5,5,True
27065,9,0,7,True
27066,3,6,7,True
27067,0,9,7,True
27068,8,8,9,False
27069,3,3,2,False
27070,5,5,4,False
27071,9,9,2,False
27072,3,6,7,True
27073,2,2,3,False
27074,9,9,2,False
27075,3,6,7,True
27076,3,6,5,True
27077,1,1,2,False
27078,7,7,6,False
27079,5,5,4,False
27080,5,4,0,True
27081,3,3,9,False
27082,3,3,6,False
27083,6,6,4,False
27084,1,8,0,True
27085,3,3,6,False
27086,5,4,0,True
27087,3,3,3,False
27088,7,7,3,False
27089,3,6,5,True
27090,4,4,9,False
27091,2,2,6,False
27092,6,3,1,True
27093,6,3,7,True
27094,8,1,7,True
27095,4,4,6,False
27096,5,4,1,True
27097,8,8,4,False
27098,1,1,4,False
27099,5,4,1,True
27100,8,1,1,True
27101,1,8,0,True
27102,8,8,3,False
27103,8,1,0,True
27104,2,7,7,True
27105,0,0,6,False
27106,7,2,7,True
27107,3,6,1,True
27108,4,4,3,False
27109,0,0,9,False
27110,3,3,6,False
27111,7,7,3,False
27112,8,1,8,True
27113,4,4,6,False
27114,0,0,3,False
27115,3,6,0,True
27116,7,2,8,True
27117,0,0,9,False
27118,8,1,7,True
27119,3,6,7,True
27120,6,6,4,False
27121,3,6,1,True
27122,3,6,7,True
27123,0,9,8,True
27124,7,7,6,False
27125,6,6,3,False
27126,2,2,6,False
27127,0,0,4,False
27128,6,3,0,True
27129,1,1,4,False
27130,0,0,4,False
27131,9,0,1,True
27132,2,7,1,True
27133,6,3,5,True
27134,0,9,8,True
27135,1,8,8,True
27136,9,9,3,False
27137,8,8,4,False
27138,7,7,3,False
27139,4,4,3,False
27140,4,4,9,False
27141,4,5,7,True
27142,5,5,2,False
27143,4,4,9,False
27144,0,0,2,False
27145,1,8,8,True
27146,2,2,6,False
27147,3,6,8,True
27148,3,3,4,False
27149,3,3,9,False
27150,3,3,2,False
27151,9,0,7,True
27152,6,3,1,True
27153,0,0,3,False
27154,3,3,9,False
27155,9,0,5,True
27156,9,9,9,False
27157,0,9,8,True
27158,5,5,6,False
27159,5,4,0,True
27160,6,3,1,True
27161,2,7,5,True
27162,9,0,0,True
27163,3,6,0,True
27164,7,7,9,False
27165,5,5,9,False
27166,7,7,6,False
27167,8,8,4,False
27168,5,5,9,False
27169,7,2,5,True
27170,0,9,7,True
27171,2,2,3,False
27172,9,0,0,True
27173,2,2,4,False
27174,7,2,5,True
27175,2,7,7,True
27176,3,6,5,True
27177,7,7,2,False
27178,3,3,6,False
27179,7,7,4,False
27180,9,0,1,True
27181,9,0,1,True
27182,7,2,7,True
27183,7,7,9,False
27184,2,2,4,False
27185,6,6,4,False
27186,2,2,2,False
27187,9,9,3,False
27188,0,9,8,True
27189,2,2,3,False
27190,2,7,0,True
27191,8,1,5,True
27192,4,5,5,True
27193,3,3,3,False
27194,7,7,6,False
27195,8,1,1,True
27196,5,4,0,True
27197,8,1,1,True
27198,6,6,2,False
27199,4,5,1,True
27200,5,5,3,False
27201,8,1,8,True
27202,0,0,2,False
27203,7,7,2,False
27204,3,3,2,False
27205,0,0,6,False
27206,2,7,1,True
27207,1,8,7,True
27208,1,8,7,True
27209,8,8,6,False
27210,1,8,7,True
27211,3,3,9,False
27212,1,8,7,True
27213,9,9,9,False
27214,4,5,7,True
27215,5,4,1,True
27216,4,4,9,False
27217,4,4,3,False
27218,7,7,9,False
27219,5,4,5,True
27220,7,7,3,False
27221,5,4,8,True
27222,8,8,9,False
27223,3,6,7,True
27224,1,1,2,False
27225,8,8,9,False
27226,2,7,5,True
27227,4,5,5,True
27228,9,9,3,False
27229,7,7,2,False
27230,4,4,4,False
27231,8,1,8,True
27232,5,4,0,True
27233,4,4,6,False
27234,3,6,8,True
27235,1,1,2,False
27236,2,7,0,True
27237,5,5,2,False
27238,8,1,1,True
27239,6,6,4,False
27240,3,3,9,False
27241,9,0,7,True
27242,3,3,3,False
27243,6,6,3,False
27244,7,7,4,False
27245,4,5,8,True
27246,7,7,2,False
27247,3,3,4,False
27248,3,6,5,True
27249,5,5,9,False
27250,5,4,1,True
27251,6,6,9,False
27252,2,7,5,True
27253,3,3,3,False
27254,0,9,1,True
27255,9,9,6,False
27256,6,6,4,False
27257,6,6,9,False
27258,6,3,8,True
27259,3,6,8,True
27260,6,6,2,False
27261,3,3,3,False
27262,3,6,5,True
27263,6,3,7,True
27264,1,1,9,False
27265,0,0,6,False
27266,5,4,8,True
27267,3,3,9,False
27268,7,2,8,True
27269,1,1,4,False
27270,9,0,5,True
27271,4,5,8,True
27272,5,4,1,True
27273,3,3,9,False
27274,6,6,6,False
27275,1,1,4,False
27276,4,5,0,True
27277,8,1,7,True
27278,3,3,4,False
27279,9,0,5,True
27280,1,1,9,False
27281,7,2,1,True
27282,3,6,0,True
27283,8,1,0,True
27284,3,6,0,True
27285,7,7,9,False
27286,6,3,7,True
27287,0,9,0,True
27288,8,1,5,True
27289,1,8,0,True
27290,6,6,6,False
27291,5,4,8,True
27292,9,9,6,False
27293,4,5,5,True
27294,3,3,3,False
27295,3,3,2,False
27296,0,9,7,True
27297,0,9,1,True
27298,7,2,5,True
27299,8,1,0,True
27300,3,6,0,True
27301,0,0,6,False
27302,1,1,3,False
27303,7,7,2,False
27304,8,1,8,True
27305,7,7,4,False
27306,2,7,1,True
27307,0,0,2,False
27308,4,4,4,False
27309,8,8,2,False
27310,9,0,5,True
27311,9,0,5,True
27312,5,4,1,True
27313,0,0,9,False
27314,0,9,7,True
27315,0,9,1,True
27316,4,5,1,True
27317,8,8,6,False
27318,5,5,2,False
27319,5,4,0,True
27320,1,8,8,True
27321,1,8,8,True
27322,6,3,0,True
27323,4,4,4,False
27324,5,5,2,False
27325,6,3,5,True
27326,5,4,0,True
27327,7,2,8,True
27328,2,2,2,False
27329,2,2,4,False
27330,8,8,2,False
27331,7,2,8,True
27332,3,3,2,False
27333,5,4,7,True
27334,8,8,9,False
27335,6,3,0,True
27336,1,8,1,True
27337,9,0,1,True
27338,9,0,8,True
27339,2,2,9,False
27340,4,5,7,True
27341,2,7,7,True
27342,0,9,5,True
27343,4,4,9,False
27344,7,7,2,False
27345,3,3,3,False
27346,6,3,0,True
27347,0,0,3,False
27348,6,6,2,False
27349,2,2,9,False
27350,9,9,6,False
27351,6,6,6,False
27352,3,3,4,False
27353,3,3,9,False
27354,4,4,4,False
27355,4,5,8,True
27356,1,8,8,True
27357,3,3,3,False
27358,3,6,5,True
27359,8,8,4,False
27360,3,3,3,False
27361,5,4,1,True
27362,6,6,3,False
27363,0,0,3,False
27364,3,3,2,False
27365,8,1,8,True
27366,0,9,7,True
27367,5,5,3,False
27368,6,3,7,True
27369,5,5,6,False
27370,8,1,7,True
27371,8,1,8,True
27372,3,3,4,False
27373,8,8,3,False
27374,7,7,3,False
27375,7,2,7,True
27376,5,5,4,False
27377,4,5,7,True
27378,0,0,9,False
27379,7,2,5,True
27380,8,8,4,False
27381,0,0,3,False
27382,0,9,5,True
27383,0,9,7,True
27384,4,5,0,True
27385,1,8,8,True
27386,0,9,7,True
27387,5,4,1,True
27388,7,2,5,True
27389,0,0,9,False
27390,8,8,3,False
27391,1,8,0,True
27392,9,0,8,True
27393,7,2,1,True
27394,4,5,7,True
27395,9,9,4,False
27396,9,0,0,True
27397,4,5,1,True
27398,0,0,4,False
27399,9,0,8,True
27400,3,6,5,True
27401,1,8,0,True
27402,2,7,8,True
27403,6,6,3,False
27404,7,2,7,True
27405,2,7,8,True
27406,2,2,4,False
27407,5,5,2,False
27408,2,7,1,True
27409,1,1,6,False
27410,2,7,8,True
27411,5,4,0,True
27412,9,0,1,True
27413,6,3,1,True
27414,8,1,5,True
27415,6,3,7,True
27416,4,5,8,True
27417,4,5,5,True
27418,5,4,1,True
27419,4,5,7,True
27420,7,2,7,True
27421,5,4,0,True
27422,1,8,5,True
27423,9,0,0,True
27424,1,8,0,True
27425,8,1,1,True
27426,5,4,5,True
27427,2,2,3,False
27428,2,7,7,True
27429,8,8,6,False
27430,3,6,0,True
27431,9,9,9,False
27432,0,9,8,True
27433,2,7,8,True
27434,9,9,6,False
27435,4,5,7,True
27436,8,8,2,False
27437,0,9,5,True
27438,7,7,9,False
27439,5,4,5,True
27440,1,1,3,False
27441,0,9,8,True
27442,8,8,3,False
27443,8,8,9,False
27444,7,2,7,True
27445,1,8,5,True
27446,9,0,8,True
27447,0,9,1,True
27448,1,1,6,False
27449,3,3,9,False
27450,3,3,2,False
27451,8,8,2,False
27452,5,4,0,True
27453,0,0,9,False
27454,3,3,9,False
27455,2,2,6,False
27456,6,3,7,True
27457,5,4,7,True
27458,7,7,9,False
27459,6,3,0,True
27460,8,1,0,True
27461,3,6,0,True
27462,4,4,4,False
27463,4,5,0,True
27464,0,9,5,True
27465,6,3,1,True
27466,9,9,9,False
27467,6,3,1,True
27468,0,0,3,False
27469,4,5,0,True
27470,0,0,6,False
27471,1,8,1,True
27472,5,5,4,False
27473,3,6,1,True
27474,6,6,2,False
27475,3,6,1,True
27476,0,9,8,True
27477,0,9,5,True
27478,3,3,6,False
27479,2,2,3,False
27480,4,5,0,True
27481,6,3,7,True
27482,1,1,6,False
27483,9,9,6,False
27484,4,4,6,False
27485,9,0,5,True
27486,8,1,5,True
27487,5,5,2,False
27488,8,8,9,False
27489,1,8,0,True
27490,3,6,5,True
27491,5,5,2,False
27492,3,6,7,True
27493,9,9,4,False
27494,1,1,9,False
27495,8,1,8,True
27496,2,2,6,False
27497,3,3,4,False
27498,2,7,5,True
27499,0,0,3,False
27500,5,5,4,False
27501,7,7,2,False
27502,8,8,6,False
27503,6,3,7,True
27504,8,1,7,True
27505,6,3,1,True
27506,4,4,4,False
27507,0,0,9,False
27508,7,2,1,True
27509,2,7,1,True
27510,1,1,2,False
27511,8,8,9,False
27512,3,6,0,True
27513,1,8,5,True
27514,1,1,6,False
27515,4,4,2,False
27516,2,7,0,True
27517,6,3,8,True
27518,8,8,4,False
27519,5,4,1,True
27520,1,1,4,False
27521,8,8,6,False
27522,5,5,6,False
27523,1,8,7,True
27524,1,1,3,False
27525,4,5,8,True
27526,4,5,1,True
27527,0,0,9,False
27528,7,7,3,False
27529,0,9,0,True
27530,1,1,2,False
27531,2,7,8,True
27532,5,5,3,False
27533,2,2,3,False
27534,9,9,6,False
27535,4,5,5,True
27536,9,9,2,False
27537,7,2,7,True
27538,1,8,0,True
27539,2,2,2,False
27540,1,8,5,True
27541,3,3,4,False
27542,8,1,1,True
27543,4,4,9,False
27544,4,4,9,False
